"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Nível","Cód.","Município","Ano"
"MU","3144102","Muzambinho (MG)","20594"
"MU","3144201","Nacip Raydan (MG)","3219"
"MU","3144300","Nanuque (MG)","40839"
"MU","3144359","Naque (MG)","6939"
"MU","3144375","Natalândia (MG)","3314"
"MU","3144409","Natércia (MG)","4731"
"MU","3144508","Nazareno (MG)","8555"
"MU","3144607","Nepomuceno (MG)","26709"
"MU","3144656","Ninheira (MG)","10263"
"MU","3144672","Nova Belém (MG)","3255"
"MU","3144706","Nova Era (MG)","17607"
"MU","3144805","Nova Lima (MG)","93577"
"MU","3144904","Nova Módica (MG)","3627"
"MU","3145000","Nova Ponte (MG)","15280"
"MU","3145059","Nova Porteirinha (MG)","7504"
"MU","3145109","Nova Resende (MG)","16610"
"MU","3145208","Nova Serrana (MG)","99770"
"MU","3145307","Novo Cruzeiro (MG)","31326"
"MU","3145356","Novo Oriente de Minas (MG)","10731"
"MU","3145372","Novorizonte (MG)","5273"
"MU","3145406","Olaria (MG)","1775"
"MU","3145455","Olhos-d'Água (MG)","6018"
"MU","3145505","Olímpio Noronha (MG)","2765"
"MU","3145604","Oliveira (MG)","41529"
"MU","3145703","Oliveira Fortes (MG)","2136"
"MU","3145802","Onça de Pitangui (MG)","3144"
"MU","3145851","Oratórios (MG)","4647"
"MU","3145877","Orizânia (MG)","7954"
"MU","3145901","Ouro Branco (MG)","39121"
"MU","3146008","Ouro Fino (MG)","33481"
"MU","3146107","Ouro Preto (MG)","73994"
"MU","3146206","Ouro Verde de Minas (MG)","5954"
"MU","3146255","Padre Carvalho (MG)","6332"
"MU","3146305","Padre Paraíso (MG)","20052"
"MU","3146404","Paineiras (MG)","4510"
"MU","3146503","Pains (MG)","8270"
"MU","3146552","Pai Pedro (MG)","6084"
"MU","3146602","Paiva (MG)","1535"
"MU","3146701","Palma (MG)","6621"
"MU","3146750","Palmópolis (MG)","5671"
"MU","3146909","Papagaios (MG)","15543"
"MU","3147006","Paracatu (MG)","92430"
"MU","3147105","Pará de Minas (MG)","93101"
"MU","3147204","Paraguaçu (MG)","21418"
"MU","3147303","Paraisópolis (MG)","20940"
"MU","3147402","Paraopeba (MG)","24375"
"MU","3147501","Passabém (MG)","1664"
"MU","3147600","Passa Quatro (MG)","16294"
"MU","3147709","Passa Tempo (MG)","8112"
"MU","3147808","Passa Vinte (MG)","2048"
"MU","3147907","Passos (MG)","113998"
"MU","3147956","Patis (MG)","5942"
"MU","3148004","Patos de Minas (MG)","150833"
"MU","3148103","Patrocínio (MG)","90041"
"MU","3148202","Patrocínio do Muriaé (MG)","5652"
"MU","3148301","Paula Cândido (MG)","9557"
"MU","3148400","Paulistas (MG)","4849"
"MU","3148509","Pavão (MG)","8481"
"MU","3148608","Peçanha (MG)","17545"
"MU","3148707","Pedra Azul (MG)","24319"
"MU","3148756","Pedra Bonita (MG)","7065"
"MU","3148806","Pedra do Anta (MG)","3100"
"MU","3148905","Pedra do Indaiá (MG)","3969"
"MU","3149002","Pedra Dourada (MG)","2475"
"MU","3149101","Pedralva (MG)","11246"
"MU","3149150","Pedras de Maria da Cruz (MG)","11453"
"MU","3149200","Pedrinópolis (MG)","3626"
"MU","3149309","Pedro Leopoldo (MG)","63789"
"MU","3149408","Pedro Teixeira (MG)","1808"
"MU","3149507","Pequeri (MG)","3310"
"MU","3149606","Pequi (MG)","4379"
"MU","3149705","Perdigão (MG)","11249"
"MU","3149804","Perdizes (MG)","16009"
"MU","3149903","Perdões (MG)","21291"
"MU","3149952","Periquito (MG)","6847"
"MU","3150000","Pescador (MG)","4246"
"MU","3150109","Piau (MG)","2763"
"MU","3150158","Piedade de Caratinga (MG)","8426"
"MU","3150208","Piedade de Ponte Nova (MG)","4140"
"MU","3150307","Piedade do Rio Grande (MG)","4528"
"MU","3150406","Piedade dos Gerais (MG)","4955"
"MU","3150505","Pimenta (MG)","8631"
"MU","3150539","Pingo d'Água (MG)","4894"
"MU","3150570","Pintópolis (MG)","7490"
"MU","3150604","Piracema (MG)","6421"
"MU","3150703","Pirajuba (MG)","6044"
"MU","3150802","Piranga (MG)","17618"
"MU","3150901","Piranguçu (MG)","5455"
"MU","3151008","Piranguinho (MG)","8550"
"MU","3151107","Pirapetinga (MG)","10731"
"MU","3151206","Pirapora (MG)","56208"
"MU","3151305","Piraúba (MG)","10816"
"MU","3151404","Pitangui (MG)","27755"
"MU","3151503","Piumhi (MG)","34456"
"MU","3151602","Planura (MG)","11968"
"MU","3151701","Poço Fundo (MG)","16734"
"MU","3151800","Poços de Caldas (MG)","166111"
"MU","3151909","Pocrane (MG)","8508"
"MU","3152006","Pompéu (MG)","31583"
"MU","3152105","Ponte Nova (MG)","59605"
"MU","3152131","Ponto Chique (MG)","4237"
"MU","3152170","Ponto dos Volantes (MG)","12061"
"MU","3152204","Porteirinha (MG)","37950"
"MU","3152303","Porto Firme (MG)","11208"
"MU","3152402","Poté (MG)","16491"
"MU","3152501","Pouso Alegre (MG)","148862"
"MU","3152600","Pouso Alto (MG)","5981"
"MU","3152709","Prados (MG)","8979"
"MU","3152808","Prata (MG)","27688"
"MU","3152907","Pratápolis (MG)","8642"
"MU","3153004","Pratinha (MG)","3573"
"MU","3153103","Presidente Bernardes (MG)","5398"
"MU","3153202","Presidente Juscelino (MG)","3676"
"MU","3153301","Presidente Kubitschek (MG)","3004"
"MU","3153400","Presidente Olegário (MG)","19377"
"MU","3153509","Alto Jequitibá (MG)","8333"
"MU","3153608","Prudente de Morais (MG)","10629"
"MU","3153707","Quartel Geral (MG)","3542"
"MU","3153806","Queluzito (MG)","1934"
"MU","3153905","Raposos (MG)","16277"
"MU","3154002","Raul Soares (MG)","23814"
"MU","3154101","Recreio (MG)","10514"
"MU","3154150","Reduto (MG)","7105"
"MU","3154200","Resende Costa (MG)","11459"
"MU","3154309","Resplendor (MG)","17398"
"MU","3154408","Ressaquinha (MG)","4798"
"MU","3154457","Riachinho (MG)","8138"
"MU","3154507","Riacho dos Machados (MG)","9487"
"MU","3154606","Ribeirão das Neves (MG)","331045"
"MU","3154705","Ribeirão Vermelho (MG)","4019"
"MU","3154804","Rio Acima (MG)","10203"
"MU","3154903","Rio Casca (MG)","13659"
"MU","3155009","Rio Doce (MG)","2599"
"MU","3155108","Rio do Prado (MG)","5167"
"MU","3155207","Rio Espera (MG)","5549"
"MU","3155306","Rio Manso (MG)","5783"
"MU","3155405","Rio Novo (MG)","8941"
"MU","3155504","Rio Paranaíba (MG)","12291"
"MU","3155603","Rio Pardo de Minas (MG)","30779"
"MU","3155702","Rio Piracicaba (MG)","14346"
"MU","3155801","Rio Pomba (MG)","17858"
"MU","3155900","Rio Preto (MG)","5467"
"MU","3156007","Rio Vermelho (MG)","12957"
"MU","3156106","Ritápolis (MG)","4648"
"MU","3156205","Rochedo de Minas (MG)","2289"
"MU","3156304","Rodeiro (MG)","7991"
"MU","3156403","Romaria (MG)","3547"
"MU","3156452","Rosário da Limeira (MG)","4566"
"MU","3156502","Rubelita (MG)","6198"
"MU","3156601","Rubim (MG)","10226"
"MU","3156700","Sabará (MG)","135421"
"MU","3156809","Sabinópolis (MG)","15525"
"MU","3156908","Sacramento (MG)","25989"
"MU","3157005","Salinas (MG)","41349"
"MU","3157104","Salto da Divisa (MG)","7007"
"MU","3157203","Santa Bárbara (MG)","30807"
"MU","3157252","Santa Bárbara do Leste (MG)","8113"
"MU","3157278","Santa Bárbara do Monte Verde (MG)","3117"
"MU","3157302","Santa Bárbara do Tugúrio (MG)","4454"
"MU","3157336","Santa Cruz de Minas (MG)","8541"
"MU","3157377","Santa Cruz de Salinas (MG)","4177"
"MU","3157401","Santa Cruz do Escalvado (MG)","4793"
"MU","3157500","Santa Efigênia de Minas (MG)","4438"
"MU","3157609","Santa Fé de Minas (MG)","3866"
"MU","3157658","Santa Helena de Minas (MG)","6345"
"MU","3157708","Santa Juliana (MG)","13743"
"MU","3157807","Santa Luzia (MG)","218147"
"MU","3157906","Santa Margarida (MG)","16111"
"MU","3158003","Santa Maria de Itabira (MG)","10836"
"MU","3158102","Santa Maria do Salto (MG)","5248"
"MU","3158201","Santa Maria do Suaçuí (MG)","14620"
"MU","3158300","Santana da Vargem (MG)","7128"
"MU","3158409","Santana de Cataguases (MG)","3853"
"MU","3158508","Santana de Pirapama (MG)","7696"
"MU","3158607","Santana do Deserto (MG)","3971"
"MU","3158706","Santana do Garambéu (MG)","2438"
"MU","3158805","Santana do Jacaré (MG)","4807"
"MU","3158904","Santana do Manhuaçu (MG)","8681"
"MU","3158953","Santana do Paraíso (MG)","33934"
"MU","3159001","Santana do Riacho (MG)","4274"
"MU","3159100","Santana dos Montes (MG)","3789"
"MU","3159209","Santa Rita de Caldas (MG)","8974"
"MU","3159308","Santa Rita de Jacutinga (MG)","4905"
"MU","3159357","Santa Rita de Minas (MG)","7155"
"MU","3159407","Santa Rita de Ibitipoca (MG)","3449"
"MU","3159506","Santa Rita do Itueto (MG)","5522"
"MU","3159605","Santa Rita do Sapucaí (MG)","42751"
"MU","3159704","Santa Rosa da Serra (MG)","3343"
"MU","3159803","Santa Vitória (MG)","19608"
"MU","3159902","Santo Antônio do Amparo (MG)","18434"
"MU","3160009","Santo Antônio do Aventureiro (MG)","3602"
"MU","3160108","Santo Antônio do Grama (MG)","3937"
"MU","3160207","Santo Antônio do Itambé (MG)","3877"
"MU","3160306","Santo Antônio do Jacinto (MG)","11677"
"MU","3160405","Santo Antônio do Monte (MG)","28054"
"MU","3160454","Santo Antônio do Retiro (MG)","7256"
"MU","3160504","Santo Antônio do Rio Abaixo (MG)","1770"
"MU","3160603","Santo Hipólito (MG)","3109"
"MU","3160702","Santos Dumont (MG)","46555"
"MU","3160801","São Bento Abade (MG)","5220"
"MU","3160900","São Brás do Suaçuí (MG)","3721"
"MU","3160959","São Domingos das Dores (MG)","5630"
"MU","3161007","São Domingos do Prata (MG)","17393"
"MU","3161056","São Félix de Minas (MG)","3377"
"MU","3161106","São Francisco (MG)","56163"
"MU","3161205","São Francisco de Paula (MG)","6535"
"MU","3161304","São Francisco de Sales (MG)","6200"
"MU","3161403","São Francisco do Glória (MG)","4889"
"MU","3161502","São Geraldo (MG)","12164"
"MU","3161601","São Geraldo da Piedade (MG)","4015"
"MU","3161650","São Geraldo do Baixio (MG)","3963"
"MU","3161700","São Gonçalo do Abaeté (MG)","6923"
"MU","3161809","São Gonçalo do Pará (MG)","12218"
"MU","3161908","São Gonçalo do Rio Abaixo (MG)","10818"
"MU","3162005","São Gonçalo do Sapucaí (MG)","25332"
"MU","3162104","São Gotardo (MG)","35145"
"MU","3162203","São João Batista do Glória (MG)","7407"
"MU","3162252","São João da Lagoa (MG)","4896"
"MU","3162302","São João da Mata (MG)","2753"
"MU","3162401","São João da Ponte (MG)","25235"
"MU","3162450","São João das Missões (MG)","12899"
"MU","3162500","São João del Rei (MG)","89653"
"MU","3162559","São João do Manhuaçu (MG)","11440"
"MU","3162575","São João do Manteninha (MG)","5798"
"MU","3162609","São João do Oriente (MG)","7553"
"MU","3162658","São João do Pacuí (MG)","4389"
"MU","3162708","São João do Paraíso (MG)","23524"
"MU","3162807","São João Evangelista (MG)","15781"
"MU","3162906","São João Nepomuceno (MG)","26272"
"MU","3162922","São Joaquim de Bicas (MG)","30989"
"MU","3162948","São José da Barra (MG)","7371"
"MU","3162955","São José da Lapa (MG)","23385"
"MU","3163003","São José da Safira (MG)","4255"
"MU","3163102","São José da Varginha (MG)","4927"
"MU","3163201","São José do Alegre (MG)","4183"
"MU","3163300","São José do Divino (MG)","3865"
"MU","3163409","São José do Goiabal (MG)","5454"
"MU","3163508","São José do Jacuri (MG)","6477"
"MU","3163607","São José do Mantimento (MG)","2775"
"MU","3163706","São Lourenço (MG)","45488"
"MU","3163805","São Miguel do Anta (MG)","6933"
"MU","3163904","São Pedro da União (MG)","4709"
"MU","3164001","São Pedro dos Ferros (MG)","7858"
"MU","3164100","São Pedro do Suaçuí (MG)","5291"
"MU","3164209","São Romão (MG)","12139"
"MU","3164308","São Roque de Minas (MG)","7026"
"MU","3164407","São Sebastião da Bela Vista (MG)","5455"
"MU","3164431","São Sebastião da Vargem Alegre (MG)","2991"
"MU","3164472","São Sebastião do Anta (MG)","6479"
"MU","3164506","São Sebastião do Maranhão (MG)","10129"
"MU","3164605","São Sebastião do Oeste (MG)","6684"
"MU","3164704","São Sebastião do Paraíso (MG)","70450"
"MU","3164803","São Sebastião do Rio Preto (MG)","1520"
"MU","3164902","São Sebastião do Rio Verde (MG)","2231"
"MU","3165008","São Tiago (MG)","10922"
"MU","3165107","São Tomás de Aquino (MG)","7042"
"MU","3165206","São Thomé das Letras (MG)","7056"
"MU","3165305","São Vicente de Minas (MG)","7687"
"MU","3165404","Sapucaí-Mirim (MG)","6869"
"MU","3165503","Sardoá (MG)","6236"
"MU","3165537","Sarzedo (MG)","32069"
"MU","3165552","Setubinha (MG)","12134"
"MU","3165560","Sem-Peixe (MG)","2661"
"MU","3165578","Senador Amaral (MG)","5352"
"MU","3165602","Senador Cortes (MG)","2007"
"MU","3165701","Senador Firmino (MG)","7764"
"MU","3165800","Senador José Bento (MG)","1545"
"MU","3165909","Senador Modestino Gonçalves (MG)","4209"
"MU","3166006","Senhora de Oliveira (MG)","5786"
"MU","3166105","Senhora do Porto (MG)","3527"
"MU","3166204","Senhora dos Remédios (MG)","10451"
"MU","3166303","Sericita (MG)","7319"
"MU","3166402","Seritinga (MG)","1848"
"MU","3166501","Serra Azul de Minas (MG)","4293"
"MU","3166600","Serra da Saudade (MG)","786"
"MU","3166709","Serra dos Aimorés (MG)","8685"
"MU","3166808","Serra do Salitre (MG)","11493"
"MU","3166907","Serrania (MG)","7670"
"MU","3166956","Serranópolis de Minas (MG)","4752"
"MU","3167004","Serranos (MG)","1970"
"MU","3167103","Serro (MG)","20993"
"MU","3167202","Sete Lagoas (MG)","237286"
"MU","3167301","Silveirânia (MG)","2258"
"MU","3167400","Silvianópolis (MG)","6227"
"MU","3167509","Simão Pereira (MG)","2612"
"MU","3167608","Simonésia (MG)","19528"
"MU","3167707","Sobrália (MG)","5594"
"MU","3167806","Soledade de Minas (MG)","6112"
"MU","3167905","Tabuleiro (MG)","3792"
"MU","3168002","Taiobeiras (MG)","33858"
"MU","3168051","Taparuba (MG)","3119"
"MU","3168101","Tapira (MG)","4711"
"MU","3168200","Tapiraí (MG)","1879"
"MU","3168309","Taquaraçu de Minas (MG)","4055"
"MU","3168408","Tarumirim (MG)","14350"
"MU","3168507","Teixeiras (MG)","11650"
"MU","3168606","Teófilo Otoni (MG)","140235"
"MU","3168705","Timóteo (MG)","89090"
"MU","3168804","Tiradentes (MG)","7886"
"MU","3168903","Tiros (MG)","6539"
"MU","3169000","Tocantins (MG)","16602"
"MU","3169059","Tocos do Moji (MG)","4093"
"MU","3169109","Toledo (MG)","6217"
"MU","3169208","Tombos (MG)","8201"
"MU","3169307","Três Corações (MG)","78913"
"MU","3169356","Três Marias (MG)","31984"
"MU","3169406","Três Pontas (MG)","56546"
"MU","3169505","Tumiritinga (MG)","6698"
"MU","3169604","Tupaciguara (MG)","25253"
"MU","3169703","Turmalina (MG)","19797"
"MU","3169802","Turvolândia (MG)","5008"
"MU","3169901","Ubá (MG)","114265"
"MU","3170008","Ubaí (MG)","12466"
"MU","3170057","Ubaporanga (MG)","12449"
"MU","3170107","Uberaba (MG)","330361"
"MU","3170206","Uberlândia (MG)","683247"
"MU","3170305","Umburatiba (MG)","2626"
"MU","3170404","Unaí (MG)","83808"
"MU","3170438","União de Minas (MG)","4325"
"MU","3170479","Uruana de Minas (MG)","3267"
"MU","3170503","Urucânia (MG)","10371"
"MU","3170529","Urucuia (MG)","16547"
"MU","3170578","Vargem Alegre (MG)","6491"
"MU","3170602","Vargem Bonita (MG)","2158"
"MU","3170651","Vargem Grande do Rio Pardo (MG)","4987"
"MU","3170701","Varginha (MG)","134477"
"MU","3170750","Varjão de Minas (MG)","7071"
"MU","3170800","Várzea da Palma (MG)","39173"
"MU","3170909","Varzelândia (MG)","19335"
"MU","3171006","Vazante (MG)","20537"
"MU","3171030","Verdelândia (MG)","9265"
"MU","3171071","Veredinha (MG)","5712"
"MU","3171105","Veríssimo (MG)","3951"
"MU","3171154","Vermelho Novo (MG)","4832"
"MU","3171204","Vespasiano (MG)","125376"
"MU","3171303","Viçosa (MG)","78286"
"MU","3171402","Vieiras (MG)","3629"
"MU","3171501","Mathias Lobato (MG)","3227"
"MU","3171600","Virgem da Lapa (MG)","13764"
"MU","3171709","Virgínia (MG)","8685"
"MU","3171808","Virginópolis (MG)","10537"
"MU","3171907","Virgolândia (MG)","5420"
"MU","3172004","Visconde do Rio Branco (MG)","42149"
"MU","3172103","Volta Grande (MG)","5243"
"MU","3172202","Wenceslau Braz (MG)","2558"
"MU","3200102","Afonso Cláudio (ES)","30720"
"MU","3200136","Águia Branca (ES)","9653"
"MU","3200169","Água Doce do Norte (ES)","11131"
"MU","3200201","Alegre (ES)","30568"
"MU","3200300","Alfredo Chaves (ES)","14566"
"MU","3200359","Alto Rio Novo (ES)","7798"
"MU","3200409","Anchieta (ES)","28736"
"MU","3200508","Apiacá (ES)","7580"
"MU","3200607","Aracruz (ES)","99305"
"MU","3200706","Atílio Vivacqua (ES)","11765"
"MU","3200805","Baixo Guandu (ES)","30862"
"MU","3200904","Barra de São Francisco (ES)","44315"
"MU","3201001","Boa Esperança (ES)","14982"
"MU","3201100","Bom Jesus do Norte (ES)","9910"
"MU","3201159","Brejetuba (ES)","12381"
"MU","3201209","Cachoeiro de Itapemirim (ES)","207324"
"MU","3201308","Cariacica (ES)","378603"
"MU","3201407","Castelo (ES)","37317"
"MU","3201506","Colatina (ES)","121580"
"MU","3201605","Conceição da Barra (ES)","30849"
"MU","3201704","Conceição do Castelo (ES)","12638"
"MU","3201803","Divino de São Lourenço (ES)","4338"
"MU","3201902","Domingos Martins (ES)","33711"
"MU","3202009","Dores do Rio Preto (ES)","6727"
"MU","3202108","Ecoporanga (ES)","23014"
"MU","3202207","Fundão (ES)","21061"
"MU","3202256","Governador Lindenberg (ES)","12535"
"MU","3202306","Guaçuí (ES)","30607"
"MU","3202405","Guarapari (ES)","122982"
"MU","3202454","Ibatiba (ES)","25732"
"MU","3202504","Ibiraçu (ES)","12365"
"MU","3202553","Ibitirama (ES)","8919"
"MU","3202603","Iconha (ES)","13745"
"MU","3202652","Irupi (ES)","13226"
"MU","3202702","Itaguaçu (ES)","14109"
"MU","3202801","Itapemirim (ES)","34032"
"MU","3202900","Itarana (ES)","10619"
"MU","3203007","Iúna (ES)","29030"
"MU","3203056","Jaguaré (ES)","29904"
"MU","3203106","Jerônimo Monteiro (ES)","11744"
"MU","3203130","João Neiva (ES)","16614"
"MU","3203163","Laranja da Terra (ES)","10961"
"MU","3203205","Linhares (ES)","170364"
"MU","3203304","Mantenópolis (ES)","15194"
"MU","3203320","Marataízes (ES)","38108"
"MU","3203346","Marechal Floriano (ES)","16464"
"MU","3203353","Marilândia (ES)","12700"
"MU","3203403","Mimoso do Sul (ES)","26191"
"MU","3203502","Montanha (ES)","18770"
"MU","3203601","Mucurici (ES)","5552"
"MU","3203700","Muniz Freire (ES)","17613"
"MU","3203809","Muqui (ES)","15370"
"MU","3203908","Nova Venécia (ES)","49780"
"MU","3204005","Pancas (ES)","23059"
"MU","3204054","Pedro Canário (ES)","25982"
"MU","3204104","Pinheiros (ES)","26763"
"MU","3204203","Piúma (ES)","21363"
"MU","3204252","Ponto Belo (ES)","7784"
"MU","3204302","Presidente Kennedy (ES)","11488"
"MU","3204351","Rio Bananal (ES)","19009"
"MU","3204401","Rio Novo do Sul (ES)","11618"
"MU","3204500","Santa Leopoldina (ES)","12300"
"MU","3204559","Santa Maria de Jetibá (ES)","39849"
"MU","3204609","Santa Teresa (ES)","23392"
"MU","3204658","São Domingos do Norte (ES)","8589"
"MU","3204708","São Gabriel da Palha (ES)","37361"
"MU","3204807","São José do Calçado (ES)","10566"
"MU","3204906","São Mateus (ES)","128542"
"MU","3204955","São Roque do Canaã (ES)","12318"
"MU","3205002","Serra (ES)","507598"
"MU","3205010","Sooretama (ES)","29449"
"MU","3205036","Vargem Alta (ES)","21207"
"MU","3205069","Venda Nova do Imigrante (ES)","24800"
"MU","3205101","Viana (ES)","76954"
"MU","3205150","Vila Pavão (ES)","9171"
"MU","3205176","Vila Valério (ES)","14087"
"MU","3205200","Vila Velha (ES)","486208"
"MU","3205309","Vitória (ES)","358267"
"MU","3300100","Angra dos Reis (RJ)","200407"
"MU","3300159","Aperibé (RJ)","11612"
"MU","3300209","Araruama (RJ)","130439"
"MU","3300225","Areal (RJ)","12471"
"MU","3300233","Armação dos Búzios (RJ)","33240"
"MU","3300258","Arraial do Cabo (RJ)","30096"
"MU","3300308","Barra do Piraí (RJ)","99969"
"MU","3300407","Barra Mansa (RJ)","183976"
"MU","3300456","Belford Roxo (RJ)","508614"
"MU","3300506","Bom Jardim (RJ)","27269"
"MU","3300605","Bom Jesus do Itabapoana (RJ)","36985"
"MU","3300704","Cabo Frio (RJ)","222528"
"MU","3300803","Cachoeiras de Macacu (RJ)","58560"
"MU","3300902","Cambuci (RJ)","15496"
"MU","3300936","Carapebus (RJ)","16039"
"MU","3300951","Comendador Levy Gasparian (RJ)","8544"
"MU","3301009","Campos dos Goytacazes (RJ)","503424"
"MU","3301108","Cantagalo (RJ)","20177"
"MU","3301157","Cardoso Moreira (RJ)","12826"
"MU","3301207","Carmo (RJ)","18755"
"MU","3301306","Casimiro de Abreu (RJ)","43295"
"MU","3301405","Conceição de Macabu (RJ)","23064"
"MU","3301504","Cordeiro (RJ)","21806"
"MU","3301603","Duas Barras (RJ)","11454"
"MU","3301702","Duque de Caxias (RJ)","914383"
"MU","3301801","Engenheiro Paulo de Frontin (RJ)","13929"
"MU","3301850","Guapimirim (RJ)","59613"
"MU","3301876","Iguaba Grande (RJ)","27762"
"MU","3301900","Itaboraí (RJ)","238695"
"MU","3302007","Itaguaí (RJ)","125913"
"MU","3302056","Italva (RJ)","15113"
"MU","3302106","Itaocara (RJ)","23247"
"MU","3302205","Itaperuna (RJ)","102626"
"MU","3302254","Itatiaia (RJ)","31537"
"MU","3302270","Japeri (RJ)","103960"
"MU","3302304","Laje do Muriaé (RJ)","7386"
"MU","3302403","Macaé (RJ)","251631"
"MU","3302452","Macuco (RJ)","5574"
"MU","3302502","Magé (RJ)","243657"
"MU","3302601","Mangaratiba (RJ)","43689"
"MU","3302700","Maricá (RJ)","157789"
"MU","3302809","Mendes (RJ)","18578"
"MU","3302858","Mesquita (RJ)","175620"
"MU","3302908","Miguel Pereira (RJ)","25493"
"MU","3303005","Miracema (RJ)","27195"
"MU","3303104","Natividade (RJ)","15324"
"MU","3303203","Nilópolis (RJ)","162269"
"MU","3303302","Niterói (RJ)","511786"
"MU","3303401","Nova Friburgo (RJ)","190084"
"MU","3303500","Nova Iguaçu (RJ)","818875"
"MU","3303609","Paracambi (RJ)","51815"
"MU","3303708","Paraíba do Sul (RJ)","44045"
"MU","3303807","Paraty (RJ)","42630"
"MU","3303856","Paty do Alferes (RJ)","27678"
"MU","3303906","Petrópolis (RJ)","305687"
"MU","3303955","Pinheiral (RJ)","24941"
"MU","3304003","Piraí (RJ)","28999"
"MU","3304102","Porciúncula (RJ)","18730"
"MU","3304110","Porto Real (RJ)","19381"
"MU","3304128","Quatis (RJ)","14165"
"MU","3304144","Queimados (RJ)","149265"
"MU","3304151","Quissamã (RJ)","24246"
"MU","3304201","Resende (RJ)","130334"
"MU","3304300","Rio Bonito (RJ)","59814"
"MU","3304409","Rio Claro (RJ)","18451"
"MU","3304508","Rio das Flores (RJ)","9222"
"MU","3304524","Rio das Ostras (RJ)","145989"
"MU","3304557","Rio de Janeiro (RJ)","6688927"
"MU","3304607","Santa Maria Madalena (RJ)","10417"
"MU","3304706","Santo Antônio de Pádua (RJ)","42359"
"MU","3304755","São Francisco de Itabapoana (RJ)","42201"
"MU","3304805","São Fidélis (RJ)","38626"
"MU","3304904","São Gonçalo (RJ)","1077687"
"MU","3305000","São João da Barra (RJ)","36138"
"MU","3305109","São João de Meriti (RJ)","471888"
"MU","3305133","São José de Ubá (RJ)","7134"
"MU","3305158","São José do Vale do Rio Preto (RJ)","21670"
"MU","3305208","São Pedro da Aldeia (RJ)","102846"
"MU","3305307","São Sebastião do Alto (RJ)","9326"
"MU","3305406","Sapucaia (RJ)","18205"
"MU","3305505","Saquarema (RJ)","87704"
"MU","3305554","Seropédica (RJ)","86743"
"MU","3305604","Silva Jardim (RJ)","21773"
"MU","3305703","Sumidouro (RJ)","15577"
"MU","3305752","Tanguá (RJ)","33870"
"MU","3305802","Teresópolis (RJ)","180886"
"MU","3305901","Trajano de Moraes (RJ)","10611"
"MU","3306008","Três Rios (RJ)","81453"
"MU","3306107","Valença (RJ)","76163"
"MU","3306156","Varre-Sai (RJ)","10890"
"MU","3306206","Vassouras (RJ)","36702"
"MU","3306305","Volta Redonda (RJ)","271998"
"MU","3500105","Adamantina (SP)","35023"
"MU","3500204","Adolfo (SP)","3571"
"MU","3500303","Aguaí (SP)","35954"
"MU","3500402","Águas da Prata (SP)","8137"
"MU","3500501","Águas de Lindóia (SP)","18599"
"MU","3500550","Águas de Santa Bárbara (SP)","6040"
"MU","3500600","Águas de São Pedro (SP)","3380"
"MU","3500709","Agudos (SP)","37023"
"MU","3500758","Alambari (SP)","5918"
"MU","3500808","Alfredo Marcondes (SP)","4147"
"MU","3500907","Altair (SP)","4134"
"MU","3501004","Altinópolis (SP)","16164"
"MU","3501103","Alto Alegre (SP)","4110"
"MU","3501152","Alumínio (SP)","18484"
"MU","3501202","Álvares Florence (SP)","3712"
"MU","3501301","Álvares Machado (SP)","24830"
"MU","3501400","Álvaro de Carvalho (SP)","5179"
"MU","3501509","Alvinlândia (SP)","3206"
"MU","3501608","Americana (SP)","237112"
"MU","3501707","Américo Brasiliense (SP)","39962"
"MU","3501806","Américo de Campos (SP)","5956"
"MU","3501905","Amparo (SP)","71700"
"MU","3502002","Analândia (SP)","4933"
"MU","3502101","Andradina (SP)","57112"
"MU","3502200","Angatuba (SP)","24969"
"MU","3502309","Anhembi (SP)","6627"
"MU","3502408","Anhumas (SP)","4085"
"MU","3502507","Aparecida (SP)","36129"
"MU","3502606","Aparecida d'Oeste (SP)","4234"
"MU","3502705","Apiaí (SP)","24526"
"MU","3502754","Araçariguama (SP)","21854"
"MU","3502804","Araçatuba (SP)","195874"
"MU","3502903","Araçoiaba da Serra (SP)","33499"
"MU","3503000","Aramina (SP)","5585"
"MU","3503109","Arandu (SP)","6348"
"MU","3503158","Arapeí (SP)","2478"
"MU","3503208","Araraquara (SP)","233744"
"MU","3503307","Araras (SP)","132934"
"MU","3503356","Arco-Íris (SP)","1811"
"MU","3503406","Arealva (SP)","8505"
"MU","3503505","Areias (SP)","3876"
"MU","3503604","Areiópolis (SP)","11099"
"MU","3503703","Ariranha (SP)","9573"
"MU","3503802","Artur Nogueira (SP)","53450"
"MU","3503901","Arujá (SP)","88455"
"MU","3503950","Aspásia (SP)","1825"
"MU","3504008","Assis (SP)","103666"
"MU","3504107","Atibaia (SP)","141398"
"MU","3504206","Auriflama (SP)","15123"
"MU","3504305","Avaí (SP)","5369"
"MU","3504404","Avanhandava (SP)","13433"
"MU","3504503","Avaré (SP)","90063"
"MU","3504602","Bady Bassitt (SP)","17236"
"MU","3504701","Balbinos (SP)","5532"
"MU","3504800","Bálsamo (SP)","8994"
"MU","3504909","Bananal (SP)","10896"
"MU","3505005","Barão de Antonina (SP)","3441"
"MU","3505104","Barbosa (SP)","7335"
"MU","3505203","Bariri (SP)","34961"
